"H. UPMANN NO. 2Oct 01, 1999",88,"6 1/8""",52,,Figurado,Excellent smoking cigar. Great looking wrapper. It has plenty of cocoa bean and spice flavors. But there is extreme youth in the cigar that holds it back; it may improve.
"JOSE L. PIEDRA CHURCHILLOct 01, 1999",88,"7""",47,Medium-Full,Churchill,"An extraordinarily silky wrapper. The cigar has a nice, balanced draw, showing spicy, peppery smoke. It's rich and smooth, with complex notes of leather and nutmeg. An elegant smoke."
"JOSE L. PIEDRA JOSE NO. 1Oct 01, 1999",88,"6 1/2""",42,Medium,Lonsdale,"This cigar has some inconsistent construction and a firm draw. It's chalky and musky, with notes of cedar. "
"JOSE L. PIEDRA BELICOSOOct 01, 1999",87,"5 1/2""",52,Mild,Figurado,"This rugged, chocolate-colored belicoso is surprisingly mild and floral. It has flavors of anise, with an earthy quality and some ashy notes. "
"JOSE L. PIEDRA GORDOOct 01, 1999",87,"5""",48,Full,Robusto,"This firm cigar has a nice cap. It's powerful, earthy and rich, with some raw, herbal notes. It tastes a bit young."
"H. UPMANN CONNOISSEUR NO. 1Oct 01, 1999",87,"5""",48,Medium,Robusto,"A veiny, wrinkled and reddish wrapper. The cigar is fairly hearty, with hints of red clay, mint and musk. The finish is short and unimpressive, but box age will make it better."
"CUABA DIVINOSOct 01, 1999",86,"4""",43,,Figurado,"A full-bodied rich cigar. It has some strong elements of earthiness and spiciness. But it has a very flat, dry finish. Uneven construction."
"ROMEO Y JULIETA CELESTIALESOct 01, 1999",86,"5 1/2""",46,,Figurado,"Good looking cigar. But again, it is marred by youthfulness, and some harshness. Solid flavors of nuts, leather and an overall earthiness. May improve."
"JOSE L. PIEDRA CORONATAOct 01, 1999",86,"6 1/4""",42,Medium,Lonsdale,"A veiny lonsdale with slightly sloppy construction. It's rich and tasty, but it develops some grassy, bitter flavors toward the end."
"JOSE L. PIEDRA JOSE NO. 3Oct 01, 1999",86,"6""",46,Mild-Medium,Toro,"This firm cigar is dry and sour. There are hints of sweet spices, but it lacks complexity or roundness."
"JOSE L. PIEDRA ROBUSTOOct 01, 1999",86,"4 3/4""",52,Medium,Robusto,"This fat cigar is very dark, with a nice cap. It has a pronounced flavor of tea leaves and minerals."
"CUABA EXCLUSIVOOct 01, 1999",84,"5 5/8""",46,,Figurado,A rather dry and papery character dominates this cigar. There is some woodiness on the palate. Medium body.  
"EL REY DEL MUNDO GRAN CORONASep 01, 1999",91,"5 5/8""",46,Medium,Toro,"A rosy, brick-red cigar with an oily wrapper. It's a musky smoke, with an earthy, leathery quality, and hints of cherries on the finish. Balanced, smooth and complex."
"RAMON ALLONES SPECIALLY SELECTEDSep 01, 1999",88,"4 7/8""",50,Medium-Full,Robusto,"A box-pressed cigar with a reddish wrapper. It has an inconsistent draw, but the cigar is loaded with rich flavors of coffee, cream and toasted nuts. A perfumed aroma."
"SAINT LUIS REY REGIOSSep 01, 1999",88,"5""",48,Medium-Full,Robusto,"A dark cigar that's as solid as a rock. The smoke is briny, with hints of earth and leather. A vibrant smoke with a strong aroma. "
"ROMEO Y JULIETA EXHIBICION NO. 3Sep 01, 1999",86,"5 1/2""",46,Medium,Toro,"This cigar has nice texture, but it has a loose draw. It's earthy, floral and musky, with hints of apple and cedar. A short finish."
"ROMEO Y JULIETA CAZADORESAug 01, 1999",93,"6 3/8""",44,,Lonsdale,"A powerhouse. This cigar is filled with dark chocolate and strong sweet spice flavors. It has a great, mouth-filling texture."
"EL REY DEL MUNDO LONSDALEAug 01, 1999",92,"6 3/8""",42,,Lonsdale,"A smooth, well-balanced smoke. It has a predominantly earthy core, with a sweet wood/pepper finish. There are also strong flavors of coffee beans and leather."
"SAINT LUIS REY LONSDALEAug 01, 1999",92,"6 1/2""",42,,Lonsdale,A full-bodied cigar with a rich texture. It has a sweet core of spiciness including nutmeg. It has some hints of cocoa bean around some roasted nut flavors. A long rich finish.
"MONTECRISTO NO. 1Aug 01, 1999",91,"6 1/2""",42,Medium,Lonsdale,"A medium to full bodied powerhouse. It's filled with cocoa bean and leather flavors, and some hints of coffee beans. It also has a strong woodiness. There was some inconsistency noted in the draw."
"PARTAGAS 8-9-8Aug 01, 1999",91,"6""",43,,Corona,"A very well-made cigar with a medium to full bodied character. It is filled with nutty and coffee bean flavors. Very complex. It has a pleasant sweet, woody finish."
"BOLIVAR LONSDALEAug 01, 1999",91,"6 1/2""",42,,Lonsdale,"A delicious toasty quality marks this cigar. It has some hints of nuts and coffee beans, and a slightly dry, peppery finish."
"BOLIVAR LONSDALEAug 01, 1999",90,"6 1/2""",42,Medium,Lonsdale,"This good-looking cigar has excellent texture. It draws like a dream, with an earthy, cedary flavor. Box age will reveal its depth. Box date: July 1998, made by Villa Clara 2 factory."
"LA GLORIA CUBANA MEDAILLE D'OR NO. 2Aug 01, 1999",89,"6 3/4""",43,,Lonsdale,"A medium bodied cigar. There is a solid core of pepper, and a dark roasted cocoa bean note. An earthy character. Needs time."
"BOLIVAR BONITAAug 01, 1999",89,"4 7/8""",40,Medium,Petit Corona,"Box pressed and dark, with an excellent cap. It's rich and earthy, with hints of maple. A touch of chocolate on the finish. Box date: March 1999. "
"SANCHO PANZA MOLINOAug 01, 1999",88,"6 1/2""",42,,Lonsdale,A medium to full bodied cigar. It has some meaty and earthy notes on the palate. There is hint of cinnamon on the palate. But it ends a little dry.
"FLOR DE GONZALEZ LONSDALEAug 01, 1999",87,"6 3/8""",42,,Lonsdale,"A bit rough-looking, this medium-bodied cigar is loaded with spicy, earthy flavors.  It has a light, cedar aftertaste."
"BOLIVAR CORONA JUNIORAug 01, 1999",87,"4 1/4""",42,Medium-Full,Petit Corona,"Nice color and shine on this small cigar. It has concentrated spice and leather flavors, with hints of wood and white pepper. Some rough notes. Box date: October 1998."
"COHIBA SIGLO VAug 01, 1999",86,"6 3/4""",43,Medium,Lonsdale,This cigar was not very well made. It has some coffee bean notes along with some nuts and woodiness.
"H. UPMANN LONSDALEAug 01, 1999",86,"6 1/2""",42,,Lonsdale,"A medium bodied cigar. It appears well made, but has a very easy draw. it has some good wood and leather notes, but it finishes a bit dry."
"BOLIVAR PETIT CORONAAug 01, 1999",86,"5""",42,Full,Petit Corona,"A rustic cigar, with a wrinkled wrapper but a good cap. It's rich and toasty, with hints of burnt caramel and cedar. Full-bodied, but finishes thin. Box date: March 1999."
"BOLIVAR CORONA EXTRAAug 01, 1999",85,"5 5/8""",44,Medium,Corona,"This tan cigar is veiny and a bit dry. It draws well, but the taste is rough and sour. Some spice develops later. Box date: September 1998, made by Villa Clara 4 factory."
"MONTECRISTO NO. 2Jul 01, 1999",92,"6 1/8""",52,Full,Figurado,"A dark, box-pressed torpedo with an oily wrapper. It's a strong, muscular smoke with hints of dark coffee, toasted nuts and burnt caramel."
"BOLIVAR CORONAJul 01, 1999",90,"5 1/2""",42,Medium-Full,Corona,"A gorgeous, dark and oily robusto that's as solid as a brick. It's big, earthy and round, with hints of cedar and green apple. Complex. Made by Partagas factory. "
"BOLIVAR ROYAL CORONAJul 01, 1999",90,"5""",50,Full,Robusto,"This cigar has a reddish brown wrapper and exquisite construction. It's a rich, strong cigar with leathery and nutty flavors. Balanced. Made by Cienfuegos factory. "
"MONTECRISTO NO. 4Jul 01, 1999",89,"5""",42,Medium-Full,Corona,"Box pressed, with a reddish brown wrapper. Very silky. It's earthy, peppery and aggressive, with hints of ginger. Some rough notes."
"MONTECRISTO NO. 1Jul 01, 1999",88,"6 1/2""",42,Medium,Lonsdale,"This cigar has a perfect cap, but some soft spots. It has soft, medium-bodied flavors, including sweet spices and fruit, along with sour notes. Very inconsistent. "
"BOLIVAR TUBO NO. 2Jul 01, 1999",87,"5""",42,,Petit Corona,"Wrinkled, light and veiny. The cigar is tangy and cedary. While spunky and peppery, it needs time to age. Made by Villa Clarafactory. "
"MONTECRISTO ""A""Jun 01, 1999",94,"9 1/4""",47,Medium,"""A""","A beautiful cigar with great texture. It draws and burns well, showing coffee, nut and cream flavors and a long finish. Balanced. "
"ROMEO Y JULIETA CEDROS DE LUXE NO. 2Jun 01, 1999",91,"5 5/8""",42,,Corona,"A strong, full-bodied cigar that is well-made with a excellent red-brown wrapper. It has a sweet richness with leather, coffee ground and earth notes, a hint of black cherry. A little salty on the finish."
"HOYO DE MONTERREY CHURCHILLJun 01, 1999",91,"7""",47,Medium,Churchill,"Great texture to this reddish wrapper. It has a perfect draw and an even burn, with sweet, toasted nut flavors. A complex and earthy cigar with a long finish."
"HOYO DE MONTERREY DOUBLE CORONAJun 01, 1999",91,"7 1/2""",49,Medium,Double Corona,"A very light wrapper on this cigar. It's sweet and grassy, with delicate herbal notes. It's young, but velvety."
"BOLIVAR CORONAJun 01, 1999",90,"5 1/2""",42,,Corona,"A beautiful, rich, full-bodied cigar. It is filled with nut and toast flavors, and a strong hint of leather from start to finish. A bit dry on the long finish."
"H. UPMANN CORONAJun 01, 1999",90,"5 1/2""",42,,Corona,"Great reddish brown color. It has a core of earthiness with a hint of light toast and cocoa bean.  Full bodied, with a light woody finish."
"JUAN LOPEZ CORONAJun 01, 1999",90,"5 5/8""",42,,Corona,"This is a great looking cigar. It has rich, full bodied smoke, with a leathery, and coffee beans. It is young, however, and should improve with age."
"H. UPMANN SIR WINSTONJun 01, 1999",90,"7""",47,Mild-Medium,Churchill,"There are some construction flaws on this big cigar, but it burns evenly with a slightly tight draw. It's light and creamy, with hints of ginger and cinnamon. It lacks complexity."
"MONTECRISTO ESPECIAL NO. 1Jun 01, 1999",89,"7 1/2""",38,Medium,Panetela,"This beautiful cigar has a smooth burn, if a slightly tight draw. It has a rich chocolate flavor and a slightly dry finish."
"MONTECRISTO PETIT TUBOJun 01, 1999",89,"5""",42,Medium,Petit Corona,"A dark, exquisitely crafted cigar. It has hints of espresso coffee and steel, with an earthy backbone."
"MONTECRISTO NO. 3Jun 01, 1999",87,"5 1/2""",42,,Corona,"A strong core of cedary, and coffee bean notes on the palate. It also has a good core of sweet spices, with a hint of toast. Medium to full bodied."
"MONTECRISTO NO. 3Jun 01, 1999",87,"5 1/2""",42,Medium,Corona,"This solid, oily cigar has a firm draw but a perfect burn. It's cedary, woody and herbal, with a hint of cocoa."
"ROMEO Y JULIETA CORONAJun 01, 1999",86,"5 1/2""",42,,Corona,A well-made cigar. It has certain tanginess on the palate with some hints of coffee beans and leather. It has a woody finish.
"SANCHO PANZA CORONAJun 01, 1999",86,"5 5/8""",42,,Corona,"This cigar showed inconsistency of draw. It was salty and woody, with a solid nutty finish."
"MONTECRISTO NO. 5Jun 01, 1999",86,"4""",40,Medium,Petit Corona,"A small, rustic cigar with a reddish wrapper. It's packed with pepper flavors, with a hint of cherry and a vegetal finish."
"MONTECRISTO TUBOJun 01, 1999",86,"6""",42,Medium-Full,Corona,"This well-made cigar is strong and peppery. It has grassy, herbal notes on the finish. Some inconsistency."
"SAINT LUIS REY CORONAJun 01, 1999",84,"5 1/2""",42,,Corona,"There is a certain funkiness to this cigar. It has a meaty quality, and a slight hint of sweet wood, with a salty note. Light wood finish."
"MONTECRISTO ESPECIAL NO. 2Jun 01, 1999",82,"6""",38,Medium,Panetela,"A toothy, unattractive wrapper. The cigar burns hot, harsh and strong. It tastes young."
"EL REY DEL MUNDO CHOIX SUPREMEMay 01, 1999",90,"5""",48,Medium-Full,Robusto,"A dark brown cigar with superb construction. It has notes of pepper, coffee and black cherry. Medium to full bodied."
"EL REY DEL MUNDO TAINOMay 01, 1999",90,"7""",47,Medium,Churchill,"Dark and oily. This cigar has sweet toffee and nougat flavors, with hints of peat and earth. A rich, chalky finish."
"HOYO DE MONTERREY EPICURE NO. 1May 01, 1999",90,"5 3/4""",46,Medium,Toro,Near-perfect construction and a dark wrapper. This cigar has hints of caramel and some earthiness. A slightly bitter and dusty finish.
"RAMON ALLONES SMALL CLUB CORONAMay 01, 1999",90,"4 1/3""",42,Full,Petit Corona,"A solid little cigar that's box pressed and very dark. It's small and strong, loaded with pepper and wood flavors. The finish is a bit rough. "
"PARTAGAS SERIE D NO. 4Apr 01, 1999",91,"5""",50,Full,Robusto,"A gorgeous cigar with a brick-red wrapper. It burns well, with a full, lush draw, and has loads of spice. A complex cigar with toffee, black cherry and black pepper flavors."
"JUAN LOPEZ SELECCIÓN NO. 2Apr 01, 1999",89,"4 7/8""",50,Medium-Full,Robusto,"This cigar has an oily wrapper. It's rich and earthy, well-balanced with roasted coffee flavors. A rough finish. "
"BOLIVAR ROYAL CORONAMar 01, 1999",89,"5""",50,Medium-Full,Robusto,"This reddish, oily cigar has superb construction. It has hints of leather, chocolate and espresso, with a strong, peppery flavor. "
"SAINT LUIS REY REGIOMar 01, 1999",89,"5""",48,Medium,Robusto,"A brick-red wrapper and perfect construction. This is a rich, cedary cigar with hints of cinnamon, ginger and mushrooms. It tastes a bit young."
"BOLIVAR CORONA EXTRA CABINETMar 01, 1999",88,"5 3/4""",46,Medium,Toro,"A gorgeous rosado wrapper. It's earthy but soft, with hints of semi-sweet chocolate, leather and chalk. A tangy finish."
"COHIBA ROBUSTOFeb 01, 1999",92,"5""",50,Full,Robusto,"This dark cigar is packed with flavor. It's an earthy smoke, with notes of leather, roasted nuts and coffee beans. A chalky finish."
"COHIBA ESPLENDIDOFeb 01, 1999",91,"7""",47,,Churchill,"A powerful, full-bodied cigar. It has great reddish brown wrapper, and is well-made. It is smooth tasting with sweet, peppery character, and flavors of coffee and cocoa beans."
"H. UPMANN MONARCHFeb 01, 1999",91,"7""",47,,Churchill,"A rich, full bodied cigar. It has a long earthy finish, with tastes of leather, cocoa and a hint of light wood."
"BOLIVAR CORONA GIGANTEFeb 01, 1999",90,"7""",47,,Churchill,"A medium to full bodied cigar. There are excellent flavors of roasted nuts, coffee beans and leather on the palate, with a solid earthy finish."
"EL REY DEL MUNDO TAINOFeb 01, 1999",90,"7""",47,,Churchill,"A wonderful array of sweet spice flavors, and a hint of cocoa beans. It is rich and full bodied with a long peppery finish."
"COHIBA ESPLENDIDOFeb 01, 1999",89,"7""",47,Medium-Full,Churchill,"Beautiful shape, shine and shade. It begins as a toasty, medium-bodied cigar, and improves as it's smoked."
"COHIBA SIGLO NO. 1Feb 01, 1999",89,"4""",40,Medium-Full,Petit Corona,"This tiny cigar has big performance and flavor. It's peppery and bold, with hints of cedar and sweet wood. A dry, tangy finish."
"PUNCH CHURCHILLFeb 01, 1999",88,"7""",47,,Churchill,"A medium to full bodied cigar. It has a rich texture with some leathery notes, but a hint of flintiness on the palate too. A light wood finish."
"HOYO DE MONTERREY CHURCHILLFeb 01, 1999",88,"7""",47,,Churchill,"A well-made medium bodied cigar. It has a nutty character, with just a note of sweetness on the palate. The finish has some peppery notes with hints of wood and toast."
"COHIBA CORONA ESPECIALFeb 01, 1999",88,"6""",38,Full,Panetela,"A rich, oily wrapper that's nearly black. This pig-tailed cigar is aggressive and full-bodied, but it shows its youth."
"COHIBA SIGLO NO. IVFeb 01, 1999",88,"6""",46,Medium-Full,Toro,"A good-looking cigar with a firm draw. It has hints of leather and cocoa with a pleasant, but short, finish."
"ROMEO Y JULIETA CHURCHILLFeb 01, 1999",86,"7""",47,,Churchill,"A medium bodied cigar with very tight draw. There is a dominant woodiness, with some hints of dark earthy tastes like leather and cocoa bean. A poor result for a benchmark Cuban Churchill."
"COHIBA SIGLO IIFeb 01, 1999",86,"5""",42,Full,Corona,"This rustic cigar tastes better than it looks. It's strong and musky, with an herbal, sour finish. A young cigar."
"COHIBA SIGLO NO. VFeb 01, 1999",86,"6 3/4""",43,Medium,Lonsdale,"A dark but veiny cigar. It has a tight draw, and milder flavors than you expect. Rich, but not round."
"PARTAGAS CHURCHILL DELUXEFeb 01, 1999",85,"7""",47,,Churchill,"This cigar has a nutty component, but there is strong grassy element in the flavor. Inconsistent construction."
"COHIBA LANCEROFeb 01, 1999",84,"7 1/2""",38,Medium,Panetela,"This sleek, dark cigar suffers from a tight draw. Although rich and cedary, it has a pungent note that suggests youth. "
"MONTECRISTO ""A""Jan 01, 1999",90,"9 1/4""",47,Medium,"""A""","This large cigar is nearly flawless. The draw is a bit firm, but the flavor is rich and complex. The cigar is earthy and peppery, with hints of chocolate, dark spices and wood. Not as strong as it looks."
"RAMON ALLONES SPECIALLY SELECTEDDec 01, 1998",93,"4 7/8""",50,,Robusto,"A powerhouse. This is extremely well-made with a great dark reddish brown color wrapper. Flavors of cocoa bean, leather and a deep, complex earthiness. It has an excellent balance, and a smooth taste."
"BOLIVAR ROYAL CORONADec 01, 1998",90,"4 7/8""",50,,Robusto,"A powerful, spicy smoke with rich, earthy flavors of leather, sweet spices like cinnamon and nutmeg and a dash of chocolate. It delivers a smooth, nutty, long-lasting finish."
"COHIBA ROBUSTODec 01, 1998",90,"4 7/8""",50,,Robusto,A full-bodied cigar that has a core of coffee bean and sweet spice flavors. It has a slightly short woody finish. Should improve with age.
"PARTAGAS SERIE D NO. 4Dec 01, 1998",90,"4 7/8""",50,,Robusto,"A full-bodied cigar. There is a funky, earthy  note, with a strong flavors of cocoa beans and pepper. Excellent cigar."
"H. UPMANN CONNOISSEUR NO. 1Dec 01, 1998",90,"5""",48,,Robusto,"A medium to full bodied cigar. It has a strong earthy component with leather and cocoa bean. Beautiful wrapper, and extremely well-made. Long nutty finish."
"ROMEO Y JULIETA EXHIBICIÓN NO. 4Dec 01, 1998",89,"5 1/8""",48,Medium,Robusto,"A solid earthy cigar. It has a nutmeg-like quality on the palate, with some strong undertones of dark sweet flavors like cocoa beans. Great-looking, will improve with some box age."
"VEGAS ROBAINA FAMOSODec 01, 1998",89,"5""",48,,Robusto,"This is a well-balanced medium bodied cigar. There is a hint of pepper, and nice woody smoothness on the palate. A dry wood finish."
"HOYO DE MONTERREY EPICURE NO. 2Dec 01, 1998",88,"4 7/8""",50,,Robusto,"This is a medium bodied cigar that doesn't quite live up to its reputation. Some leather, and some toastiness on the palate, and a long, cedary finish."
"EL REY DEL MUNDO CHOIX SUPREMEDec 01, 1998",88,"5""",48,,Robusto,"A cigar with some good complexity. Meaty and leathery on the palate, it also has a woody component with a long dry wood finish."
"SANCHO PANZA SANCHONov 01, 1998",88,"9 1/4""",47,Medium,"""A""","A veiny, pale wrapper. The cigar burns slowly, with earthy, woody flavors. It's smooth, with hints of pepper, but it lacks depth. A medium-bodied cigar.  "
"HOYO DE MONTERREY DOUBLE CORONAOct 01, 1998",94,"7 5/8""",49,,Double Corona,"This is the best Hoyo in years. It is packed with complex flavors, including leather and spice, with a strong hint of cinnamon. It has a long spicy finish that tends toward earthiness. Great smoke."
"VEGAS ROBAINA DON ALEJANDROOct 01, 1998",93,"7 5/8""",49,,Double Corona,"What a Cuban cigar should be about. It's a powerhouse of spice, with a touch of nutmeg. There some flavors of roasted nuts and cocoa beans. Long earthy finish.  "
"EL REY DEL MUNDO TAINOOct 01, 1998",92,"7""",47,Medium,Churchill,"Beautiful, rich and solid. This creamy cigar has soft hints of cocoa and spice. It's medium bodied, with a short finish."
"PARTAGAS LUSITANIAOct 01, 1998",91,"7 5/8""",49,,Double Corona,"A medium to full bodied cigar. Well-made. It has a woody and earthy character, with a pepper note, and some coffee grounds on the finish."
"PARTAGAS LUSITANIA CABINETOct 01, 1998",91,"7 5/8""",49,,Double Corona,A medium to full bodied cigar loaded with pepper flavors. It shifts into some herbal spices with a leathery note on the finish.
"PUNCH DOUBLE CORONAOct 01, 1998",90,"7 5/8""",49,,Double Corona,"A cigar with a toasty character. It has excellent balance of flavors with a roasted cocoa bean note, and a soft spiciness. An earthy finish."
"JUAN LOPEZ SELECCION NO. 1Oct 01, 1998",89,"5 1/2""",46,Mild-Medium,Toro,"This cigar has an odd cap. It has herbal, sweet flavors and an elegant finish. Slightly peppery. "
"EL REY DEL MUNDO ELEGANTEOct 01, 1998",85,"6 3/4""",28,Medium,Odd,"A rough, skinny panetela. It burns and draws well, but it's metallic and tangy, with a touch of earthy flavor. "
"COHIBA ESPLENDIDOSep 01, 1998",91,"7""",47,Medium,Churchill,"Chocolate brown and oily, this well-made cigar has hints of coffee and cocoa, with a cedary finish. Medium-bodied."
"VEGAS ROBAINA UNICOSSep 01, 1998",90,"6 1/8""",52,Full,Figurado,Well made. This pyramid has a nice draw and a powerful leathery flavor. It has hints of caramel and earthy spices. 
"ROMEO Y JULIETA EXHIBICIÓN NO. 3Sep 01, 1998",89,"5 1/2""",46,Medium,Toro,"A beautiful dark brown cigar, with a lush draw. It's creamy and earthy with a hint of berries. A slightly dry finish."
"FLOR DE RAFAEL GONZALEZ TRÉS PETIT LONSDALESep 01, 1998",88,"4 1/2""",40,Medium,Petit Corona,"Box-pressed and deep brown, this tiny cigar has a rich, nutty flavor with hints of cumin and cocoa. It has a short but sweet finish."
"ROMEO Y JULIETA CHURCHILLSep 01, 1998",86,"7""",47,Medium,Churchill,A good-looking cigar. It has hints of cedar but it's fairly bitter and tastes young. Lacks depth. 
"PARTAGAS SELECTION PRIVADA NO. 1Aug 01, 1998",91,"6 5/8""",43,,Lonsdale,"A medium to full bodied cigar. There is a strong core of peppery and leathery flavors, and medium length finish. It has excellent balance."
"BOLIVAR LONSDALESAug 01, 1998",88,"6 1/2""",42,,Lonsdale,"A very elegant medium bodied cigar. It seems a little young, but there is a perfumey quality to it, with a light woodiness and some red spices."
"FONSECA NO. 1Aug 01, 1998",88,"6 1/3""",44,,Lonsdale,"A cigar with some inconsistency. It is beautifully made, but lacks depth in its medium to full-bodied smoke. There is a hint of nutmeg. But it stays quite flat."
"PARTAGAS CABINET LONSDALEAug 01, 1998",88,"6 1/2""",42,,Lonsdale,"This cigar is a little rustic looking, but it's filled with good flavors of red spice, with some earthy and leathery notes. Medium to full body with a hint of a salty character."
"ROMEO Y JULIETA CAZADORESAug 01, 1998",88,"6 1/3""",44,,Lonsdale,"This is a well-balanced, medium to full bodied cigar. It has some toasted herb flavors, and a bit of earthiness."
"FLOR DE RAFAEL GONZALEZ LONSDALESAug 01, 1998",83,"6 1/2""",42,,Lonsdale,"A beautiful cigar with an uneven performance. There is a bit of creaminess on the palate, with a good nutty quality. But it has a short finish."
"MONTECRISTO NO. 1Jul 01, 1998",92,"6 1/2""",42,Medium,Lonsdale,This is an extremely well-balanced cigar. Great looking. It has a smooth spiciness with a note of sweet nutmeg and dried citrus. A solid woody finish.
"PUNCH TRÉS PETIT CORONAJul 01, 1998",90,"4 3/8""",42,Medium,Petit Corona,"A silky smooth wrapper covers this little cigar. It draws like a dream, with an earthy, spiced quality to the smoke. A short finish."
"EL REY DEL MUNDO GRAN CORONAJul 01, 1998",89,"5 5/8""",46,Full,Toro,"An oily cigar with a rough cap. While harsh at times, it has pleasant coffee and burnt wood flavors and a toasty finish. A strong cigar that will become more balanced with age."
"ROMEO Y JULIETA CHURCHILLJul 01, 1998",89,"7""",47,Medium,Churchill,"This is a very cedary cigar, with hints of black pepper and herbs. A medium-bodied, well-balanced smoke. Some inconsistency. "
"PUNCH ROYAL SELECTION NO. 12Jul 01, 1998",88,"5""",42,Medium,Petit Corona,"Golden brown. This is a medium-bodied cigar that has a hint of youth. It's tangy and woody, with white pepper highlights. "
"PARTAGAS CORONAJun 01, 1998",92,"5 1/2""",42,,Corona,"An excellent cigar. Well made with a beautiful oily wrapper. It is filled with sweet spice flavors like nutmeg, and there's a strong note of cocoa bean.   "
"FLOR DE RAFAEL GONZALEZ CORONA EXTRAJun 01, 1998",92,"5 5/8""",46,Medium-Full,Toro,"This is a small cigar powerhouse. It is loaded with nutmeg and other sweet spice flavors, and it has a strong sweet earthiness. It has a rich, long-lasting finish with leather and nutmeg notes.  "
"HOYO DE MONTERREY LE HOYO DU ROIJun 01, 1998",90,"5 5/8""",42,,Corona,"Another well-made, beautiful cigar. It has great balance, even though it will improve with age. There is a some sweet wood notes, and a light spiciness, including pepper. Sweet wood finish.  A full-bodied, rich cigar with nutmeg and earthy flavors. It is very well-balanced with a long, cedery finish.  A good cigar, but slightly disappointing, with a tough draw and little flavor."
"PUNCH CORONAJun 01, 1998",90,"5 1/2""",42,,Corona,"A well-made cigar with a solid medium bodied smoke. There is a solid core of good roasted nut flavors, and a pleasant flinty edge. A good sweet wood or cedary finish. "
"RAMON ALLONES SPECIALLY SELECTEDJun 01, 1998",90,"4 7/8""",50,Medium-Full,Robusto,"An opulent wrapper that seeps with oil. It has a smooth, easy draw, with rich flavors of dark chocolate and roasted coffee. A brawny cigar with a spicy finish."
"PARTAGAS 8-9-8Jun 01, 1998",89,"6 5/8""",42,,Lonsdale,"A rich tasting cigar. The wrapper is dark and rich, and there is a meaty, almost barbecued kind of taste with some sweet nutmeg notes."
"SAINT LUIS REY CORONAJun 01, 1998",89,"5 1/2""",42,Medium,Corona,"Dark, wrinkled and oily. This is a rich cigar, with hints of chocolate and coffee. It smacks of youth, and will improve with age."
"ROMEO Y JULIETA CORONAJun 01, 1998",85,"5 1/2""",42,,Corona,"A cigar with some toast and coffee ground flavors. But it also has the tang of youth on the palate, and has a short finish."
"VEGAS ROBAINA FAMILIARESJun 01, 1998",85,"5 5/8""",42,,Corona,"A well-balanced medium to full-bodied cigar. It needs some time. There are flavors of earthiness, a light woodiness and some pepper notes."
"PUNCH CHURCHILLMay 01, 1998",93,"7""",47,Full,Churchill,"Well made. This cigar is powerful and earthy, with a leathery, musky quality to the rich smoke. "
"CUABA GENEROSOSMay 01, 1998",91,"5 1/8""",42,Medium,Figurado,"A reddish wrapper that seeps with oil. It has a perfect draw, with a pronounced earthy flavor and hints of cocoa and leather. "
"SANCHO PANZA CORONA GIGANTESMay 01, 1998",84,"7""",47,Medium,Churchill,"This cigar has a very pale wrapper. It's medium-bodied and easygoing, with some harsh notes."
"COHIBA ESPLENDIDOSApr 01, 1998",93,"7""",47,Medium-Full,Churchill,"A beautifully made cigar with a dark, enticing wrapper. A smooth draw delivers rich, cedary smoke, with hints of chocolate and leather. Medium to full-bodied with a long finish."
"TRINIDAD FUNDADORESApr 01, 1998",90,"7 1/2""",40,Medium-Full,Panetela,"Well made, with an oily wrapper and a pig-tail. It's leathery and peppery, with a rich aroma. At the time, this cigar was sold for 46 Canadian dollars."
"EL REY DEL MUNDO GRANDES DE ESPAÑAApr 01, 1998",90,"7 1/2""",38,Mild-Medium,Panetela,"This elegant, box-pressed cigar has toasty, nutty flavors and a warm, earthy aroma. An easy going smoke that has a light chocolate finish."
"H. UPMANN MONARCHApr 01, 1998",89,"7""",47,Medium,Churchill,"With its smooth draw, this cigar has earthy, coffee flavors and a rich, round character. Hints of white pepper and a delicate, creamy finish."
"H. UPMANN NO. 2Mar 01, 1998",92,"6 1/8""",52,Full,Figurado,"This wrapper is nearly black, and full of oils. The torpedo is well made, with a spicy, pepper flavor complemented by a strong leathery finish. An earthy, powerful smoke. One of Cuba's best torpedos."
"SANCHO PANZA BELICOSOMar 01, 1998",91,"5 1/2""",52,,Figurado,"A medium to full bodied cigar. It has robust roasted nut and sweet wood flavors, with a light, flinty finish around a core of spiciness. "
"MONTECRISTO NO. 2Mar 01, 1998",90,"6 1/8""",52,,Figurado,"A full-bodied cigar with a excellent core of earthy flavors, and a some vivid pepper spice notes on the palate. Not up to previous standards."
"VEGAS ROBAINA UNICOMar 01, 1998",89,"6 1/8""",52,,Figurado,This cigar has a complex earthy note on the palate. It has some hints of cedar and light pepper. It is medium bodied.
"PARTAGAS 8-9-8Mar 01, 1998",89,"6""",42,Medium-Full,Corona,"Dark, oily and elegant. This cigar is peppery and bold, with dark chocolate and espresso flavors. A toasty aroma, but it has a short finish. Cedar age will make it blossom."
"H. UPMANN NO. 2Mar 01, 1998",88,"6 1/8""",52,,Figurado,"A medium bodied cigar. It has a good spicy character, with a complex woody finish."
"MONTECRISTO BELICOSO FINOMar 01, 1998",88,"5 1/2""",52,,Figurado,"A medium to full bodied cigar with flavors of coffee and cocoa beans. There is a solid core of spiciness, but it finishes a little flat."
